season,contractInfo,id,salary,contractYear,conference,asof
2019,2019 EXT,12611,4.09,5.0,0,
2019,2019 UFA,12278,1.2,2.0,0,
2019,2017 UFA,12271,2.06,1.0,0,
2019,2017 5.02,13277,0.73,2.0,0,
2019,2019 UFA,13347,0.6,2.0,0,
2019,2018 FRFA,11239,3.41,1.0,0,
2019,2019 UFA,10960,1.2,2.0,0,
2019,Inaugural,12151,4.93,3.0,0,
2019,2019 FRFA,7877,3.3,2.0,0,
2019,2019 UFA,8359,1.2,2.0,0,
2019,2019 UFA,8153,1.2,1.0,0,
2019,Inaugural,9826,4.26,1.0,0,
2019,2019 UFA,14464,0.6,2.0,0,
2019,2018 SRFA,9925,6.05,1.0,0,
2019,2018 B/R,10261,20.02,1.0,0,
2019,2019 UFA,13746,0.6,2.0,0,
2019,2018 UFA,10432,1.32,1.0,0,
2019,2019 UFA,13938,0.6,2.0,0,
2019,2019 UFA,14247,1.5,2.0,0,
2019,2018 UFA,12215,0.66,1.0,0,
2019,2019 4.16,14062,0.74,4.0,0,
2019,2019 ORFAN,9828,7.7,1.0,0,
2019,2019 UFA,11399,1.2,1.0,0,
2019,2019 UFA,9902,2.1,1.0,0,
2019,2018 1.04,13605,5.17,3.0,0,
2019,2019 UFA,12298,0.6,2.0,0,
2019,2019 NEFT2,12150,20.16,1.0,0,
2019,2019 ERFA,10457,0.73,1.0,0,
2019,2019 UFA,13430,1.2,1.0,0,
2019,2019 ERFA,9820,0.66,1.0,0,
2019,2019 UFA,13505,0.6,1.0,0,
2019,2018 5.07,13740,0.77,2.0,0,
2019,2018 4.07,13649,0.99,3.0,0,
2019,2019 UFA,13812,1.2,2.0,0,
2019,2018 6.15,13683,0.66,3.0,0,
2019,2018 UFA,11281,1.21,1.0,0,
2019,2019 1.16,14113,2.03,4.0,0,
2019,2018 UFA,12764,1.21,1.0,0,
2019,2018 UFA,12712,0.66,1.0,0,
2019,2019 5.05,14114,0.69,4.0,0,
2019,2019 UFA,12252,1.2,2.0,0,
2019,2019 2.16,14075,1.28,4.0,0,
2019,2019 UFA,12910,1.2,1.0,0,
2019,2019 UFA,13801,1.2,1.0,0,
2019,2018 UFA,11872,0.66,1.0,0,
2019,2019 4.09,14213,0.82,4.0,0,
2019,2017 EXT,11045,3.84,1.0,0,
2019,2018 5.03,13715,0.77,3.0,0,
2019,2019 1.03,14101,5.27,4.0,0,
2019,2019 1.12,14058,2.45,4.0,0,
2019,2019 UFA,9319,0.6,1.0,0,
2019,2019 R/F,10793,0.6,2.0,0,
2019,2018 UFA,11543,0.66,1.0,0,
2019,2019 2.05,14087,1.7,4.0,0,
2019,2019 UFA,13284,0.6,,0,
2019,2016 1.16,12626,2.53,1.0,0,
2019,2016 2.13,12676,1.73,1.0,0,
2019,2018 UFA,13679,0.66,1.0,0,
2019,2019 UFA,13914,1.2,1.0,0,
2019,2019 UFA,12481,1.3,1.0,0,
2019,2019 UFA,10266,8.0,2.0,0,
2019,2017 FRFA,10823,3.51,1.0,0,
2019,2019 FRFA,12287,3.3,3.0,0,
2019,2017 ORFA,12678,1.81,1.0,0,
2019,2019 UFA,12656,1.8,1.0,0,
2019,2019 UFA,10774,0.6,1.0,0,
2019,2019 4.01,14086,0.93,4.0,0,
2019,2019 UFA,13424,0.6,2.0,0,
2019,2019 UFA,12589,0.6,2.0,0,
2019,2019 6.06,14206,0.58,4.0,0,
2019,2017 EXT,12801,3.35,3.0,0,
2019,2019 SRFA,10729,24.0,2.0,0,
2019,2018 4.01,13622,0.99,3.0,0,
2019,2019 UFA,11795,1.3,2.0,0,
2019,2019 1.05,14138,4.15,4.0,0,
2019,2019 5.03,14260,0.71,4.0,0,
2019,2019 UFA,13289,0.6,1.0,0,
2019,2019 UFA,13391,0.6,1.0,0,
2019,2019 UFA,14182,0.6,3.0,0,
2019,2017 3.08,13228,1.33,2.0,0,
2019,2016 3.05,12677,1.33,1.0,0,
2019,Inaugural,11232,26.62,1.0,0,
2019,2019 UFA,14752,1.2,,0,
2019,2019 UFA,10277,10.0,1.0,0,
2019,2018 FRFA,12634,5.5,2.0,0,
2019,2017 1.09,13188,3.51,2.0,0,
2019,2019 UFA,12742,1.2,2.0,0,
2019,2018 5.10,13684,0.77,3.0,0,
2019,2019 UFA,9577,0.6,1.0,0,
2019,2019 UFA,9853,1.2,2.0,0,
2019,2019 UFA,13731,1.2,2.0,0,
2019,2017 UDFA,13223,0.61,1.0,0,
2019,2019 ERFA,12505,0.73,1.0,0,
2019,2018 UFA,12142,0.66,1.0,0,
2019,2017 2.09,13138,1.81,1.0,0,
2019,2018 UFA,11274,1.87,1.0,0,
2019,2019 EXT,12221,11.8,5.0,0,
2019,2019 4.03,14116,0.9,4.0,0,
2019,2018 2.11,13680,1.65,3.0,0,
2019,2018 3.01,13691,1.43,3.0,0,
2019,2019 ORFAN,11657,5.0,1.0,0,
2019,2019 UFA,11382,0.6,2.0,0,
2019,2019 UFA,10276,12.0,1.0,0,
2019,2018 FRFA,10749,7.92,2.0,0,
2019,2019 UFA,12797,1.3,2.0,0,
2019,2019 UFA,10766,1.3,2.0,0,
2019,2019 2.04,14121,1.75,4.0,0,
2019,2019 UFA,12702,7.1,2.0,0,
2019,2017 5.11,13226,0.73,2.0,0,
2019,2018 UFA,9075,2.42,1.0,0,
2019,2018 UFA,13738,2.53,1.0,0,
2019,2018 UFA,13229,2.2,2.0,0,
2019,2018 UFA,13620,1.21,1.0,0,
2019,2018 UFA,9861,0.66,1.0,0,
2019,2018 2.01,13593,2.2,3.0,0,
2019,2019 SRFA,10846,2.5,2.0,0,
2019,2019 1.02,14073,6.1,4.0,0,
2019,2018 2.02,13714,2.09,3.0,0,
2019,2017 FRFA,12305,3.51,2.0,0,
2019,2019 R/F,13722,0.6,2.0,0,
2019,2019 ERFA,12796,0.66,1.0,0,
2019,2019 UFA,11327,3.9,1.0,0,
2019,2019 B/R,10722,10.6,2.0,0,
2019,2017 SRFA,10779,3.39,1.0,0,
2019,2019 FRFA,9430,3.3,2.0,0,
2019,2019 UFA,13288,0.6,1.0,0,
2019,2018 3.10,13702,1.21,2.0,0,
2019,2019 UFA,12241,1.2,2.0,0,
2019,2019 EXT,12171,9.6,5.0,0,
2019,2019 2.12,14208,1.4,4.0,0,
2019,Inaugural,12157,5.46,1.0,0,
2019,2019 UFA,14234,0.6,3.0,0,
2019,2019 UFA,13286,0.6,2.0,0,
2019,2019 SRFA,13274,3.5,3.0,0,
2019,2019 UFA,14336,0.6,3.0,0,
2019,2019 UDFA,14124,0.5,2.0,0,
2019,2018 1.10,13612,3.19,3.0,0,
2019,2019 UFA,14205,0.6,3.0,0,
2019,2019 UFA,13387,1.2,2.0,0,
2019,2019 UFA,14305,0.6,2.0,0,
2019,2019 UFA,10810,0.6,2.0,0,
2019,2019 UDFA,14095,0.5,3.0,0,
2019,2019 UFA,13848,0.6,1.0,0,
2019,2017 4.01,13319,0.97,2.0,0,
2019,Inaugural,10753,3.47,1.0,0,
2019,2019 UFA,10642,1.2,1.0,0,
2019,2018 ORFA,12741,2.31,2.0,0,
2019,2019 2.14,14059,1.34,4.0,0,
2019,2017 SRFA,12745,9.56,1.0,0,
2019,2019 5.11,14164,0.64,4.0,0,
2019,2019 UFA,12988,0.6,2.0,0,
2019,2019 EXT,10271,25.91,2.0,0,
2019,2019 UFA,13748,1.2,2.0,0,
2019,Inaugural,10738,7.99,1.0,0,
2019,2019 UFA,9966,2.1,2.0,0,
2019,2018 1.06,13606,4.18,3.0,0,
2019,2017 1.11,13176,3.03,2.0,0,
2019,2019 SRFA,10292,9.2,1.0,0,
2019,2019 ERFA,8265,0.66,1.0,0,
2019,2019 SRFA,12717,2.5,2.0,0,
2019,2019 TT,9904,7.55,1.0,0,
2019,2019 UFA,13810,0.6,2.0,0,
2019,2019 UFA,11742,1.2,2.0,0,
2019,2019 R/F,12795,0.6,1.0,0,
2019,2018 EXT,13132,3.71,3.0,0,
2019,2019 UFA,13301,1.2,2.0,0,
2019,2019 ERFA,10948,0.73,1.0,0,
2019,2019 NEFT2,11244,13.39,1.0,0,
2019,2019 UFA,13121,0.6,2.0,0,
2019,Inaugural,12239,6.66,1.0,0,
2019,2019 UFA,11830,0.6,2.0,0,
2019,2019 UFA,9310,0.6,2.0,0,
2019,2017 UFA,13232,2.66,1.0,0,
2019,2018 UFA,13250,1.21,1.0,0,
2019,2018 1.13,13633,2.64,3.0,0,
2019,2019 UFA,10778,0.6,2.0,0,
2019,2019 SRFA,11772,2.5,3.0,0,
2019,2019 R/F,13779,0.6,2.0,0,
2019,2019 EXT,13299,6.74,5.0,0,
2019,2019 UFA,11375,0.6,2.0,0,
2019,2019 UDFA,14143,0.5,3.0,0,
2019,2019 UFA,8444,0.6,1.0,0,
2019,2019 UFA,13403,0.6,2.0,0,
2019,2019 UFA,13262,1.2,1.0,0,
2019,2019 UFA,12212,0.6,2.0,0,
2019,2017 B/R,10773,15.97,1.0,0,
2019,2017 2.11,13164,1.69,2.0,0,
2019,2019 UFA,12778,1.2,2.0,0,
2019,2019 UFA,14612,0.6,1.0,0,
2019,2019 UFA,12417,0.6,1.0,0,
2019,2018 UFA,13989,0.66,2.0,0,
2019,2018 4.10,13700,0.88,3.0,0,
2019,2019 B/R,11680,12.0,3.0,0,
2019,2019 UFA,11758,0.7,2.0,0,
2019,2017 5.01,13224,0.73,2.0,0,
2019,2019 EXT,11769,4.47,5.0,0,
2019,2019 3.10,14159,1.05,4.0,0,
2019,2018 UFA,13202,1.21,1.0,0,
2019,2019 UFA,12687,1.2,2.0,0,
2019,2019 UDFA,14214,0.5,3.0,0,
2019,2019 UFA,13632,2.1,2.0,0,
2019,2019 ERFA,7578,0.73,1.0,0,
2019,2017 SRFA,11672,2.66,1.0,0,
2019,2019 UFA,9866,1.2,1.0,0,
2019,2018 2.14,13733,1.54,3.0,0,
2019,2018 FRFA,10389,3.41,1.0,0,
2019,2019 UFA,13227,0.6,2.0,0,
2019,2018 6.09,13687,0.66,2.0,0,
2019,2018 EXT,13614,1.85,3.0,0,
2019,2018 UFA,12985,1.21,1.0,0,
2019,2019 2.13,14057,1.37,4.0,0,
2019,2018 B/R,12187,5.5,3.0,0,
2019,2019 UDFA,14211,0.5,3.0,0,
2019,2019 UFA,14190,1.2,2.0,0,
2019,2019 3.02,14082,1.23,4.0,0,
2019,2019 UFA,14179,0.6,2.0,0,
2019,2019 UFA,10695,3.0,1.0,0,
2019,2019 UFA,12956,1.9,1.0,0,
2019,2019 UFA,14166,0.6,3.0,0,
2019,Inaugural,11721,9.58,2.0,0,
2019,2017 3.07,13234,1.33,2.0,0,
2019,2018 EXT,13116,5.08,5.0,0,
2019,2019 UFA,7391,4.1,1.0,0,
2019,2019 UFA,12141,1.3,2.0,0,
2019,2019 UFA,13802,0.6,2.0,0,
2019,2019 SRFA,12788,5.2,3.0,0,
2019,2019 UFA,11313,3.3,3.0,0,
2019,2019 UFA,9464,1.3,3.0,0,
2019,2019 3.15,14223,0.96,4.0,0,
2019,2019 ERFA,13252,0.61,1.0,0,
2019,2018 1.11,13590,2.97,3.0,0,
2019,2019 UFA,12326,0.6,2.0,0,
2019,2019 EXT,13130,16.4,4.0,0,
2019,2019 UFA,12311,1.2,1.0,0,
2019,2018 UFA,9846,0.66,1.0,0,
2019,2019 R/F,9633,0.6,2.0,0,
2019,2018 UFA,9819,4.73,2.0,0,
2019,2019 UFA,9448,6.0,2.0,0,
2019,2019 UFA,11257,5.1,1.0,0,
2019,2019 UFA,11517,1.2,2.0,0,
2019,2017 3.16,13205,1.09,2.0,0,
2019,2018 ORFA,12272,4.4,2.0,0,
2019,2019 UFA,11761,1.2,2.0,0,
2019,2019 UFA,13108,1.2,2.0,0,
2019,2019 4.04,14109,0.88,4.0,0,
2019,2018 UFA,11017,1.32,1.0,0,
2019,2017 3.11,13222,1.21,2.0,0,
2019,2019 UFA,10754,0.6,1.0,0,
2019,2019 1.09,14102,2.95,4.0,0,
2019,2019 UFA,14127,1.2,2.0,0,
2019,2018 1.09,13607,3.41,2.0,0,
2019,2018 UFA,13307,1.21,1.0,0,
2019,2018 2.06,13639,1.87,3.0,0,
2019,2019 UFA,10708,1.3,2.0,0,
2019,2019 UFA,14280,0.6,3.0,0,
2019,2019 UFA,14156,0.6,2.0,0,
2019,2019 SRFA,10267,9.2,2.0,0,
2019,2019 UFA,12716,0.6,2.0,0,
2019,2019 UDFA,14067,0.5,3.0,0,
2019,2019 EXT,13131,1.93,6.0,0,
2019,2019 1.07,14071,3.43,4.0,0,
2019,2018 1.08,13635,3.63,3.0,0,
2019,2019 UFA,13470,0.6,1.0,0,
2019,2019 UFA,8944,1.2,2.0,0,
2019,2019 UDFA,14239,0.5,1.0,0,
2019,2019 UFA,13426,1.2,2.0,0,
2019,2019 UFA,9596,0.6,2.0,0,
2019,Inaugural,11728,10.12,2.0,0,
2019,2019 UFA,12447,0.9,2.0,0,
2019,2019 UFA,14181,0.6,3.0,0,
2019,2019 UFA,13968,0.6,2.0,0,
2019,2019 4.08,14180,0.83,3.0,0,
2019,2019 UFA,11709,0.6,2.0,0,
2019,2019 UFA,14199,1.2,3.0,0,
2019,2019 1.01,14056,7.23,4.0,0,
2019,2019 UFA,11390,6.2,1.0,0,
2019,2019 UFA,12437,0.6,2.0,0,
2019,2019 UFA,12753,1.2,1.0,0,
2019,2019 NEFT,12736,7.73,1.0,0,
2019,2019 UFA,14722,0.6,3.0,0,
2019,2019 UFA,12291,0.9,2.0,0,
2019,2018 B/R,10273,9.35,2.0,0,
2019,2019 SRFA,12756,2.5,4.0,0,
2019,2019 UFA,13777,0.6,2.0,0,
2019,2019 UFA,13292,1.2,2.0,0,
2019,2018 EXT,13192,7.12,4.0,0,
2019,2019 UFA,13745,0.6,2.0,0,
2019,2019 UFA,12330,0.6,2.0,0,
2019,2019 ORFA6,12691,1.8,3.0,0,
2019,Inaugural,11293,13.31,2.0,0,
2019,2019 EXT,13265,2.2,3.0,0,
2019,2017 UFA,11262,1.45,1.0,0,
2019,2019 5.15,14218,0.61,3.0,0,
2019,2019 1.13,14158,2.32,4.0,0,
2019,2018 UDFA,13709,0.55,1.0,0,
2019,2019 3.14,14209,0.98,4.0,0,
2019,2019 UFA,14097,0.6,3.0,0,
2019,2019 UFA,8687,2.5,1.0,0,
2019,2018 UFA,13026,1.21,1.0,0,
2019,2019 UFA,12782,0.6,2.0,0,
2019,2019 5.07,14096,0.67,4.0,0,
2019,2018 UFA,12176,1.43,2.0,0,
2019,2019 UFA,13488,1.2,1.0,0,
2019,2018 3.03,13723,1.43,3.0,0,
2019,2019 UFA,13461,1.3,1.0,0,
2019,2018 1.05,13608,4.62,3.0,0,
2019,2017 UFA,13231,1.09,1.0,0,
2019,2019 UFA,12197,1.2,2.0,0,
2019,2018 B/R,12238,3.3,1.0,0,
2019,2019 UFA,9919,2.5,2.0,0,
2019,Inaugural,12245,6.0,2.0,0,
2019,2019 ORFAN,8658,3.0,1.0,0,
2019,2019 UFA,10260,0.6,2.0,0,
2019,2018 2.16,13634,1.54,3.0,0,
2019,2019 UFA,12088,0.6,2.0,0,
2019,2018 4.05,13693,0.99,3.0,0,
2019,2019 UFA,12229,1.2,2.0,0,
2019,2019 UFA,14676,0.6,2.0,0,
2019,2018 UFA,9833,13.2,1.0,0,
2019,Inaugural,10761,1.99,1.0,0,
2019,2019 UDFA,14085,0.5,2.0,0,
2019,2018 UFA,12938,0.66,1.0,0,
2019,2018 EXT,11317,1.74,2.0,0,
2019,2018 UFA,8930,1.21,1.0,0,
2019,2019 4.13,14210,0.77,4.0,0,
2019,2019 FRFA,12620,6.0,4.0,0,
2019,2019 UFA,13863,1.3,1.0,0,
2019,2019 UFA,12627,0.6,2.0,0,
2019,2019 UFA,12126,0.6,2.0,0,
2019,2019 UFA,10269,2.6,1.0,0,
2019,2018 ORFA,12711,3.19,4.0,0,
2019,2018 EXT,12269,2.64,2.0,0,
2019,2019 ORFA3,12735,5.0,4.0,0,
2019,2019 4.15,14186,0.75,4.0,0,
2019,2018 UFA,12802,1.32,1.0,0,
2019,2017 1.06,13245,4.48,2.0,0,
2019,2019 UFA,14230,0.6,2.0,0,
2019,2016 4.02,12698,1.07,1.0,0,
2019,2019 UFA,11248,1.2,2.0,0,
2019,2019 UFA,14384,0.6,1.0,0,
2019,2018 UFA,11323,1.21,1.0,0,
2019,2018 3.11,13717,1.21,3.0,0,
2019,2019 UDFA,14123,0.5,3.0,0,
2019,2019 UFA,13168,1.2,2.0,0,
2019,2018 UFA,11314,0.66,1.0,0,
2019,2019 UFA,12912,1.2,1.0,0,
2019,2019 UFA,11681,0.6,2.0,0,
2019,2019 B/R,11283,2.0,2.0,0,
2019,2018 1.16,13629,2.31,3.0,0,
2019,2019 UFA,14103,0.6,3.0,0,
2019,2019 UFA,13271,0.6,2.0,0,
2019,2019 UFA,7394,21.0,2.0,0,
2019,2019 UFA,13434,1.2,2.0,0,
2019,2016 2.14,12697,1.59,1.0,0,
2019,2019 B/R,11678,11.0,3.0,0,
2019,2019 R/F,12785,0.6,2.0,0,
2019,2019 EXT,7836,13.71,5.0,0,
2019,2018 B/R,7401,12.65,1.0,0,
2019,2018 1.03,13591,5.83,3.0,0,
2019,2017 1.10,13155,3.27,2.0,0,
2019,2019 UFA,12275,0.6,1.0,0,
2019,2019 SRFA,10312,2.6,2.0,0,
2019,2018 3.06,13595,1.32,3.0,0,
2019,2019 UFA,12232,0.6,2.0,0,
2019,2019 UFA,11316,1.2,1.0,0,
2019,2017 EXT,9099,12.13,1.0,0,
2019,2019 6.14,14146,0.56,3.0,0,
2019,2019 EXT,13157,3.01,4.0,0,
2019,2019 2.06,14136,1.65,4.0,0,
2019,2018 4.13,13613,0.88,3.0,0,
2019,Inaugural,9918,7.99,1.0,0,
2019,2019 1.06,14079,3.76,4.0,0,
2019,2019 ORFAN,10723,9.0,2.0,0,
2019,2019 3.08,14197,1.08,4.0,0,
2019,2019 UFA,13615,0.6,2.0,0,
2019,2019 UFA,12964,0.6,2.0,0,
2019,2018 EXT,12768,1.96,2.0,0,
2019,2019 UFA,13814,0.6,2.0,0,
2019,2019 UFA,13382,1.2,2.0,0,
2019,2019 UFA,14258,0.6,2.0,0,
2019,2019 UFA,10220,0.6,1.0,0,
2019,2019 UFA,12657,0.6,2.0,0,
2019,2018 UFA,11722,1.32,3.0,0,
2019,2018 UFA,10320,4.95,1.0,0,
2019,2019 UFA,14228,0.6,3.0,0,
2019,2019 UFA,12226,0.6,2.0,0,
2019,2016 1.05,12658,4.93,1.0,0,
2019,2018 5.11,13744,0.77,3.0,0,
2019,2019 UFA,10393,1.2,2.0,0,
2019,2019 UFA,11333,5.9,2.0,0,
2019,2019 3.07,14163,1.11,4.0,0,
2019,2018 UFA,12767,1.32,2.0,0,
2019,2019 UFA,11273,0.6,1.0,0,
2019,2019 UFA,14613,0.6,3.0,0,
2019,2019 2.15,14080,1.31,4.0,0,
2019,Inaugural,11348,1.46,1.0,0,
2019,2019 UDFA,14122,0.5,3.0,0,
2019,2019 UFA,14600,0.6,1.0,0,
2019,2019 3.03,14141,1.2,4.0,0,
2019,2017 EXT,7813,7.18,1.0,0,
2019,2019 UFA,10783,3.3,2.0,0,
2019,2018 UFA,13768,0.66,1.0,0,
2019,2019 FRFA,12701,3.3,4.0,0,
2019,2019 UFA,10294,0.6,1.0,0,
2019,2017 4.11,13193,0.85,2.0,0,
2019,2019 UFA,14142,0.6,3.0,0,
2019,2019 UFA,12270,1.2,2.0,0,
2019,2018 1.12,13696,2.75,3.0,0,
2019,2019 EXT,11813,7.86,3.0,0,
2019,2018 4.03,13645,0.99,3.0,0,
2019,2019 UFA,12327,1.2,1.0,0,
2019,2019 UFA,12301,0.6,1.0,0,
2019,2018 FRFA,13156,4.4,4.0,0,
2019,2019 B/R,11951,1.2,2.0,0,
2019,2019 5.10,14072,0.65,4.0,0,
2019,2019 UFA,14257,0.6,3.0,0,
2019,2018 3.05,13637,1.32,3.0,0,
2019,Inaugural,9431,9.99,1.0,0,
2019,2019 UFA,11859,0.6,1.0,0,
2019,2019 3.11,14140,1.03,4.0,0,
2019,2019 6.03,14063,0.59,4.0,0,
2019,2017 EXT,11227,2.24,2.0,0,
2019,2019 B/R,9815,5.0,2.0,0,
2019,2019 UFA,14292,0.6,3.0,0,
2019,2018 2.04,13630,1.98,3.0,0,
2019,2018 5.14,13690,0.77,3.0,0,
2019,2019 2.11,14148,1.44,4.0,0,
2019,2019 UFA,10697,1.2,2.0,0,
2019,2019 UFA,12274,0.6,2.0,0,
2019,2019 UFA,13642,1.4,2.0,0,
2019,2019 B/R,9831,6.0,1.0,0,
2019,2019 4.06,14200,0.86,4.0,0,
2019,Inaugural,10413,4.66,1.0,0,
2019,Inaugural,11292,1.73,1.0,0,
2019,2019 UFA,14702,0.6,2.0,0,
2019,2019 UFA,14243,0.6,3.0,0,
2019,2017 EXT,11938,5.45,1.0,0,
2019,2019 UFA,9884,1.2,1.0,0,
2019,Inaugural,9829,5.46,2.0,0,
2019,2019 ORFAN,13678,2.5,3.0,0,
2019,2019 EXT,12652,26.5,4.0,0,
2019,2017 2.02,13199,2.3,2.0,0,
2019,2019 UFA,11186,2.8,1.0,0,
2019,2019 4.07,14284,0.84,4.0,0,
2019,2019 6.04,14183,0.59,4.0,0,
2019,2019 ORFAN,12231,3.5,1.0,0,
2019,2019 UFA,13287,0.6,1.0,0,
2019,2019 3.12,14207,1.01,4.0,0,
2019,2019 3.09,14161,1.07,4.0,0,
2019,2017 4.09,13260,0.85,2.0,0,
2019,2019 UFA,14235,0.6,3.0,0,
2019,2019 SRFA,10879,2.5,2.0,0,
2019,2017 2.01,13115,2.3,2.0,0,
2019,2019 UFA,11312,1.2,2.0,0,
2019,2018 UFA,10976,3.3,2.0,0,
2019,2019 ORFAN,11707,4.9,3.0,0,
2019,2019 UFA,13735,0.6,2.0,0,
2019,2019 UFA,13669,0.6,2.0,0,
2019,2019 ORFAN,12317,1.7,3.0,0,
2019,2019 UFA,11324,1.2,2.0,0,
2019,2018 UDFA,13793,0.55,2.0,0,
2019,2019 ERFA,11723,0.73,1.0,0,
2019,2018 2.10,13727,1.76,3.0,0,
2019,2018 2.15,13692,1.54,3.0,0,
2019,2019 ORFAN,10815,7.7,2.0,0,
2019,2018 UFA,12762,3.63,1.0,0,
2019,2019 UFA,2842,1.3,1.0,0,
2019,2019 UFA,13732,0.6,1.0,0,
2019,2019 UFA,10775,17.0,2.0,0,
2019,2018 UFA,13306,1.65,1.0,0,
2019,2019 UFA,13258,0.6,2.0,0,
2019,2018 UFA,8416,3.96,1.0,0,
2019,2019 UFA,13747,1.2,1.0,0,
2019,2019 UFA,13711,0.6,1.0,0,
2019,2019 R/F,12263,0.6,2.0,0,
2019,2019 UFA,13920,0.6,2.0,0,
2019,2018 3.14,13707,1.1,3.0,0,
2019,2019 UFA,11768,0.6,1.0,0,
2019,2018 4.11,13743,0.88,3.0,0,
2019,2019 5.02,14195,0.72,3.0,0,
2019,2019 UFA,12857,0.6,2.0,0,
2019,2018 2.13,13631,1.65,3.0,0,
2019,2019 EXT,11670,7.16,4.0,0,
2019,2019 UFA,7422,1.2,2.0,0,
2019,2019 EXT,13113,8.32,6.0,0,
2019,2019 UFA,13776,0.6,1.0,0,
2019,2016 UFA,10272,6.66,1.0,0,
2019,2017 5.05,13214,0.73,2.0,0,
2019,2019 UFA,11985,0.9,2.0,0,
2019,2019 UFA,12248,0.6,1.0,0,
2019,2019 UFA,8713,1.2,1.0,0,
2019,2019 EXT,12610,8.76,5.0,0,
2019,2017 UFA,13158,0.61,2.0,0,
2019,2019 1.11,14168,2.59,4.0,0,
2019,2018 UFA,11747,1.21,1.0,0,
2019,201 UDFA,13249,0.61,1.0,0,
2019,2018 UFA,13760,0.66,2.0,0,
2019,2018 EXT,10847,2.62,2.0,0,
2019,2019 3.04,14162,1.18,4.0,0,
2019,2018 6.10,13789,0.66,3.0,0,
2019,2019 ERFA,11886,0.66,1.0,0,
2019,2019 UFA,13623,0.6,2.0,0,
2019,2019 6.13,14074,0.57,3.0,0,
2019,2019 UFA,12667,0.6,2.0,0,
2019,2019 4.10,14177,0.8,4.0,0,
2019,2017 3.06,13139,1.33,2.0,0,
2019,Inaugural,12225,3.47,1.0,0,
2019,2017 UFA,13253,0.73,1.0,0,
2019,2019 EXT,13154,5.56,4.0,0,
2019,2019 UFA,11412,1.2,2.0,0,
2019,2019 UDFA,14126,0.5,3.0,0,
2019,2019 6.08,14221,0.57,3.0,0,
2019,2019 1.10,14157,2.75,4.0,0,
2019,2019 ERFA,11330,0.66,1.0,0,
2019,2019 UFA,8958,0.6,1.0,0,
2019,2019 UDFA,14076,0.5,3.0,0,
2019,2019 UFA,12391,9.6,1.0,0,
2019,2019 UFA,11816,6.0,2.0,0,
2019,2019 UFA,14226,0.6,2.0,0,
2019,2019 UFA,11381,1.1,2.0,0,
2019,2019 SRFA,11890,2.5,1.0,0,
2019,2019 UFA,12302,0.6,2.0,0,
2019,2019 UFA,12906,0.6,1.0,0,
2019,2019 6.01,14169,0.6,4.0,0,
2019,2019 UFA,10703,25.0,1.0,0,
2019,2019 UFA,10808,1.2,2.0,0,
2019,2019 3.16,14176,0.94,4.0,0,
2019,2019 B/R,12140,9.2,3.0,0,
2019,2017 UDFA,13296,0.61,1.0,0,
2019,2019 UFA,14227,0.6,1.0,0,
2019,2019 ERFA,13266,0.61,1.0,0,
2019,2019 R/F,6997,0.6,2.0,0,
2019,2019 UFA,10806,0.6,2.0,0,
2019,2018 FRFA,11228,3.41,1.0,0,
2019,2018 UFA,13325,0.66,1.0,0,
2019,2018 UFA,9330,2.75,1.0,0,
2019,2019 UFA,12760,0.6,2.0,0,
2019,2019 UFA,10350,2.2,1.0,0,
2019,2019 5.16,14220,0.73,4.0,0,
2019,2019 4.12,14198,0.78,4.0,0,
2019,2016 UDFA,12888,0.67,0.0,0,
2019,2019 ORFAN,10868,3.0,2.0,0,
2019,2019 UFA,0,,,1,
2019,,810,0.0,,1,
2019,,815,0.0,,1,
2019,,816,0.0,,1,
2019,,819,0.0,,1,
2019,,823,0.0,,1,
2019,,827,0.0,,1,
2019,,841,0.0,,1,
2019,,846,0.0,,1,
2019,,847,0.0,,1,
2019,,850,0.0,,1,
2019,,851,0.0,,1,
2019,,868,0.0,,1,
2019,,879,0.0,,1,
2019,,903,0.0,,1,
2019,2019 2.16,14184,1.28,4.0,1,
2019,2018 SRFA,11675,17.16,2.0,1,
2019,2017 1.15,13230,2.54,2.0,1,
2019,2019 UFA,11498,1.2,1.0,1,
2019,2019 UFA,14185,1.2,2.0,1,
2019,2019 UFA,10554,4.0,1.0,1,
2019,2018 ORFA,12181,7.26,2.0,1,
2019,2017 EXT,12154,2.4,1.0,1,
2019,2018 6.01,13753,0.66,3.0,1,
2019,2018 4.03,13730,0.99,3.0,1,
2019,2019 EXT,12233,1.25,4.0,1,
2019,2018 UFA,8951,0.66,1.0,1,
2019,2019 UFA,12621,1.2,1.0,1,
2019,2017 2.02,13208,2.3,2.0,1,
2019,2018 2.08,13589,1.76,3.0,1,
2019,2019 1.05,14167,4.15,4.0,1,
2019,2019 EXT,11222,7.65,4.0,1,
2019,2019 UFA,13879,1.2,2.0,1,
2019,2018 UFA,11814,0.66,1.0,1,
2019,2019 3.08,14153,1.09,4.0,1,
2019,2019 UFA,12665,0.6,1.0,1,
2019,2018 UFA,11308,2.75,2.0,1,
2019,2019 UDFA,14236,0.5,3.0,1,
2019,2019 ERFA,9308,0.73,1.0,1,
2019,2018 UFA,12308,1.32,1.0,1,
2019,2019 ERFA,10264,0.66,1.0,1,
2019,2019 ORFAN,12288,3.2,2.0,1,
2019,2019 FRFA,12930,3.3,3.0,1,
